fact_id,layer,subject,subject_type,relation,object,object_type,semantic_type,source_id,confidence,may_drive_hard_mask,derivation_rule_id,evidence_scope
fact_67cb68d0471e2f8a2887,representation,profile:geeetech:machine:geeetech_a10_pro_0_6_nozzle:4ac52d3b,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_pla_geeetech:4a110f69,profile,configuration_relation,bambu_profile_4ac52d3be3d0d67c5cbc,1.0,False,,slicer_configuration_not_physical_validation
fact_6633041a67779716f539,representation,profile:geeetech:machine:geeetech_a10_pro_0_8_nozzle:0f3a055d,profile,INSTANCE_OF_MODEL,model:geeetech_a10_pro,model,configuration_parameter,bambu_profile_0f3a055d7683c77f3d04,1.0,False,,slicer_configuration_not_physical_validation
fact_f31e1ef214f479083ecd,representation,profile:geeetech:machine:geeetech_a10_pro_0_8_nozzle:0f3a055d,profile,NOZZLE_DIAMETER_MM,value:nozzle_diameter_mm:0.8,numeric_value,configuration_parameter,bambu_profile_0f3a055d7683c77f3d04,1.0,False,,slicer_configuration_not_physical_validation
fact_882e1d4998c958e77ddd,representation,profile:geeetech:machine:geeetech_a10_pro_0_8_nozzle:0f3a055d,profile,PRINTABLE_HEIGHT_MM,value:printable_height_mm:260,numeric_value,configuration_parameter,bambu_profile_0f3a055d7683c77f3d04,1.0,False,,slicer_configuration_not_physical_validation
fact_c7b75068c30244436cd6,representation,profile:geeetech:machine:geeetech_a10_pro_0_8_nozzle:0f3a055d,profile,PRINTABLE_AREA,geometry:0x0,geometry,configuration_parameter,bambu_profile_0f3a055d7683c77f3d04,1.0,False,,slicer_configuration_not_physical_validation
fact_876b7bf24ecbc14989c7,representation,profile:geeetech:machine:geeetech_a10_pro_0_8_nozzle:0f3a055d,profile,PRINTABLE_AREA,geometry:220x0,geometry,configuration_parameter,bambu_profile_0f3a055d7683c77f3d04,1.0,False,,slicer_configuration_not_physical_validation
fact_2fc46c67308ca0e41eca,representation,profile:geeetech:machine:geeetech_a10_pro_0_8_nozzle:0f3a055d,profile,PRINTABLE_AREA,geometry:220x220,geometry,configuration_parameter,bambu_profile_0f3a055d7683c77f3d04,1.0,False,,slicer_configuration_not_physical_validation
fact_2a4bd9297b6fcf76b54f,representation,profile:geeetech:machine:geeetech_a10_pro_0_8_nozzle:0f3a055d,profile,PRINTABLE_AREA,geometry:0x220,geometry,configuration_parameter,bambu_profile_0f3a055d7683c77f3d04,1.0,False,,slicer_configuration_not_physical_validation
fact_b246e33a4ddd0d3f7c99,representation,profile:geeetech:machine:geeetech_a10_pro_0_8_nozzle:0f3a055d,profile,NOZZLE_TYPE,nozzle_type:brass,nozzle_type,configuration_parameter,bambu_profile_0f3a055d7683c77f3d04,1.0,False,,slicer_configuration_not_physical_validation
fact_51b656e5a811af70f5b9,representation,profile:geeetech:machine:geeetech_a10_pro_0_8_nozzle:0f3a055d,profile,DEFAULT_PROCESS_PROFILE,profile_name:0_40mm_standard_geeetech_common_0_8_nozzle,profile_name,configuration_parameter,bambu_profile_0f3a055d7683c77f3d04,1.0,False,,slicer_configuration_not_physical_validation
fact_5297c35947c8fac9e101,representation,profile:geeetech:machine:geeetech_a10_pro_0_8_nozzle:0f3a055d,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_pla_geeetech,profile_name,configuration_parameter,bambu_profile_0f3a055d7683c77f3d04,1.0,False,,slicer_configuration_not_physical_validation
fact_06039ad2a3152455b2bd,representation,profile:geeetech:machine:geeetech_a10_pro_0_8_nozzle:0f3a055d,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_pla_geeetech:4a110f69,profile,configuration_relation,bambu_profile_0f3a055d7683c77f3d04,1.0,False,,slicer_configuration_not_physical_validation
fact_9d9e67cebb7ef3cb8bad,representation,profile:geeetech:machine_model:geeetech_a10_pro:f1f02dda,profile,MACHINE_FAMILY,vendor:geeetech,vendor,configuration_parameter,bambu_profile_f1f02dda7823206a7d2f,1.0,False,,slicer_configuration_not_physical_validation
fact_4405510e95078d925b1a,representation,profile:geeetech:machine_model:geeetech_a10_pro:f1f02dda,profile,MACHINE_TECHNOLOGY,technology:fff,technology,configuration_parameter,bambu_profile_f1f02dda7823206a7d2f,1.0,False,,slicer_configuration_not_physical_validation
fact_b2c93e268981ebdbac4d,representation,profile:geeetech:machine_model:geeetech_a10_pro:f1f02dda,profile,AVAILABLE_NOZZLE_DIAMETER_MM,value:available_nozzle_diameter_mm:0.4,numeric_value,configuration_parameter,bambu_profile_f1f02dda7823206a7d2f,1.0,False,,slicer_configuration_not_physical_validation
fact_88fcf41ce35a5d2c8f5c,representation,profile:geeetech:machine_model:geeetech_a10_pro:f1f02dda,profile,AVAILABLE_NOZZLE_DIAMETER_MM,value:available_nozzle_diameter_mm:0.2,numeric_value,configuration_parameter,bambu_profile_f1f02dda7823206a7d2f,1.0,False,,slicer_configuration_not_physical_validation
fact_7414c394d476681b63cd,representation,profile:geeetech:machine_model:geeetech_a10_pro:f1f02dda,profile,AVAILABLE_NOZZLE_DIAMETER_MM,value:available_nozzle_diameter_mm:0.6,numeric_value,configuration_parameter,bambu_profile_f1f02dda7823206a7d2f,1.0,False,,slicer_configuration_not_physical_validation
fact_5e44b49612caeb02f704,representation,profile:geeetech:machine_model:geeetech_a10_pro:f1f02dda,profile,AVAILABLE_NOZZLE_DIAMETER_MM,value:available_nozzle_diameter_mm:0.8,numeric_value,configuration_parameter,bambu_profile_f1f02dda7823206a7d2f,1.0,False,,slicer_configuration_not_physical_validation
fact_a64934f7b94b0efd09bb,representation,profile:geeetech:machine_model:geeetech_a10_pro:f1f02dda,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_pla_geeetech,profile_name,configuration_parameter,bambu_profile_f1f02dda7823206a7d2f,1.0,False,,slicer_configuration_not_physical_validation
fact_f630645c4decfeefd4e0,representation,profile:geeetech:machine_model:geeetech_a10_pro:f1f02dda,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_pla_geeetech:4a110f69,profile,configuration_relation,bambu_profile_f1f02dda7823206a7d2f,1.0,False,,slicer_configuration_not_physical_validation
fact_3a78f45f41faf40a5af1,representation,profile:geeetech:machine_model:geeetech_a10_pro:f1f02dda,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_pla_geeetech_fastspeed,profile_name,configuration_parameter,bambu_profile_f1f02dda7823206a7d2f,1.0,False,,slicer_configuration_not_physical_validation
fact_18586321ece730eee551,representation,profile:geeetech:machine_model:geeetech_a10_pro:f1f02dda,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_pla_geeetech_fastspeed:541dd84d,profile,configuration_relation,bambu_profile_f1f02dda7823206a7d2f,1.0,False,,slicer_configuration_not_physical_validation
fact_56e56ce81f90f1c99d88,representation,profile:geeetech:machine_model:geeetech_a10_pro:f1f02dda,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_petg_geeetech,profile_name,configuration_parameter,bambu_profile_f1f02dda7823206a7d2f,1.0,False,,slicer_configuration_not_physical_validation
fact_4c85673be595ef208a68,representation,profile:geeetech:machine_model:geeetech_a10_pro:f1f02dda,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_petg_geeetech:ff3c6137,profile,configuration_relation,bambu_profile_f1f02dda7823206a7d2f,1.0,False,,slicer_configuration_not_physical_validation
fact_4ae3186d2934e4042948,representation,profile:geeetech:machine_model:geeetech_a10_pro:f1f02dda,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_abs_geeetech,profile_name,configuration_parameter,bambu_profile_f1f02dda7823206a7d2f,1.0,False,,slicer_configuration_not_physical_validation
fact_2d756a0fc69b28de7b3c,representation,profile:geeetech:machine_model:geeetech_a10_pro:f1f02dda,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_abs_geeetech:75297bd3,profile,configuration_relation,bambu_profile_f1f02dda7823206a7d2f,1.0,False,,slicer_configuration_not_physical_validation
fact_84ae637b2f4b1c017d1c,representation,profile:geeetech:machine_model:geeetech_a10_pro:f1f02dda,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_tpu_geeetech,profile_name,configuration_parameter,bambu_profile_f1f02dda7823206a7d2f,1.0,False,,slicer_configuration_not_physical_validation
fact_b58d1b55938c0dc3616c,representation,profile:geeetech:machine_model:geeetech_a10_pro:f1f02dda,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_tpu_geeetech:3500ae31,profile,configuration_relation,bambu_profile_f1f02dda7823206a7d2f,1.0,False,,slicer_configuration_not_physical_validation
fact_c0d7697673b588360c74,representation,profile:geeetech:machine:geeetech_a10_t_0_4_nozzle:933f5748,profile,INSTANCE_OF_MODEL,model:geeetech_a10_t,model,configuration_parameter,bambu_profile_933f5748b091e4382105,1.0,False,,slicer_configuration_not_physical_validation
fact_88cc086b82e68538668a,representation,profile:geeetech:machine:geeetech_a10_t_0_4_nozzle:933f5748,profile,NOZZLE_DIAMETER_MM,value:nozzle_diameter_mm:0.4,numeric_value,configuration_parameter,bambu_profile_933f5748b091e4382105,1.0,False,,slicer_configuration_not_physical_validation
fact_e87c33082e9cd8fd353f,representation,profile:geeetech:machine:geeetech_a10_t_0_4_nozzle:933f5748,profile,PRINTABLE_HEIGHT_MM,value:printable_height_mm:260,numeric_value,configuration_parameter,bambu_profile_933f5748b091e4382105,1.0,False,,slicer_configuration_not_physical_validation
fact_14aa094709971e292eca,representation,profile:geeetech:machine:geeetech_a10_t_0_4_nozzle:933f5748,profile,PRINTABLE_AREA,geometry:0x0,geometry,configuration_parameter,bambu_profile_933f5748b091e4382105,1.0,False,,slicer_configuration_not_physical_validation
fact_8e405b52f406ae4fbcb0,representation,profile:geeetech:machine:geeetech_a10_t_0_4_nozzle:933f5748,profile,PRINTABLE_AREA,geometry:220x0,geometry,configuration_parameter,bambu_profile_933f5748b091e4382105,1.0,False,,slicer_configuration_not_physical_validation
fact_08033e504545d480140a,representation,profile:geeetech:machine:geeetech_a10_t_0_4_nozzle:933f5748,profile,PRINTABLE_AREA,geometry:220x220,geometry,configuration_parameter,bambu_profile_933f5748b091e4382105,1.0,False,,slicer_configuration_not_physical_validation
fact_92ac04d0e7c6de55185e,representation,profile:geeetech:machine:geeetech_a10_t_0_4_nozzle:933f5748,profile,PRINTABLE_AREA,geometry:0x220,geometry,configuration_parameter,bambu_profile_933f5748b091e4382105,1.0,False,,slicer_configuration_not_physical_validation
fact_2511d53524be86538eec,representation,profile:geeetech:machine:geeetech_a10_t_0_4_nozzle:933f5748,profile,NOZZLE_TYPE,nozzle_type:brass,nozzle_type,configuration_parameter,bambu_profile_933f5748b091e4382105,1.0,False,,slicer_configuration_not_physical_validation
fact_87b33a506ad742633d39,representation,profile:geeetech:machine:geeetech_a10_t_0_4_nozzle:933f5748,profile,DEFAULT_PROCESS_PROFILE,profile_name:0_20mm_standard_geeetech_common,profile_name,configuration_parameter,bambu_profile_933f5748b091e4382105,1.0,False,,slicer_configuration_not_physical_validation
fact_7564f87f90986551d85a,representation,profile:geeetech:machine:geeetech_a10_t_0_4_nozzle:933f5748,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_pla_geeetech,profile_name,configuration_parameter,bambu_profile_933f5748b091e4382105,1.0,False,,slicer_configuration_not_physical_validation
fact_f37957fe11fdf7cacd96,representation,profile:geeetech:machine:geeetech_a10_t_0_4_nozzle:933f5748,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_pla_geeetech:4a110f69,profile,configuration_relation,bambu_profile_933f5748b091e4382105,1.0,False,,slicer_configuration_not_physical_validation
fact_8b559189c6f312bd4796,representation,profile:geeetech:machine_model:geeetech_a10_t:a1ca0149,profile,MACHINE_FAMILY,vendor:geeetech,vendor,configuration_parameter,bambu_profile_a1ca0149c7c3945756ce,1.0,False,,slicer_configuration_not_physical_validation
fact_cc0bac0360146036b79c,representation,profile:geeetech:machine_model:geeetech_a10_t:a1ca0149,profile,MACHINE_TECHNOLOGY,technology:fff,technology,configuration_parameter,bambu_profile_a1ca0149c7c3945756ce,1.0,False,,slicer_configuration_not_physical_validation
fact_6bcba29805b2b6f5f93a,representation,profile:geeetech:machine_model:geeetech_a10_t:a1ca0149,profile,AVAILABLE_NOZZLE_DIAMETER_MM,value:available_nozzle_diameter_mm:0.4,numeric_value,configuration_parameter,bambu_profile_a1ca0149c7c3945756ce,1.0,False,,slicer_configuration_not_physical_validation
fact_7a6c832d358bc7f3fe5d,representation,profile:geeetech:machine_model:geeetech_a10_t:a1ca0149,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_pla_geeetech,profile_name,configuration_parameter,bambu_profile_a1ca0149c7c3945756ce,1.0,False,,slicer_configuration_not_physical_validation
fact_eae10d613d55b416a712,representation,profile:geeetech:machine_model:geeetech_a10_t:a1ca0149,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_pla_geeetech:4a110f69,profile,configuration_relation,bambu_profile_a1ca0149c7c3945756ce,1.0,False,,slicer_configuration_not_physical_validation
fact_fa6684ad6bec2d7b7932,representation,profile:geeetech:machine_model:geeetech_a10_t:a1ca0149,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_pla_geeetech_fastspeed,profile_name,configuration_parameter,bambu_profile_a1ca0149c7c3945756ce,1.0,False,,slicer_configuration_not_physical_validation
fact_4dcad52dbfdadecb71c1,representation,profile:geeetech:machine_model:geeetech_a10_t:a1ca0149,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_pla_geeetech_fastspeed:541dd84d,profile,configuration_relation,bambu_profile_a1ca0149c7c3945756ce,1.0,False,,slicer_configuration_not_physical_validation
fact_969b4089e4cb88041335,representation,profile:geeetech:machine_model:geeetech_a10_t:a1ca0149,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_petg_geeetech,profile_name,configuration_parameter,bambu_profile_a1ca0149c7c3945756ce,1.0,False,,slicer_configuration_not_physical_validation
fact_ab8849b5021d0c723c43,representation,profile:geeetech:machine_model:geeetech_a10_t:a1ca0149,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_petg_geeetech:ff3c6137,profile,configuration_relation,bambu_profile_a1ca0149c7c3945756ce,1.0,False,,slicer_configuration_not_physical_validation
fact_f8dad37b080eff88c56f,representation,profile:geeetech:machine_model:geeetech_a10_t:a1ca0149,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_abs_geeetech,profile_name,configuration_parameter,bambu_profile_a1ca0149c7c3945756ce,1.0,False,,slicer_configuration_not_physical_validation
fact_b28875c09a64e71f1ece,representation,profile:geeetech:machine_model:geeetech_a10_t:a1ca0149,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_abs_geeetech:75297bd3,profile,configuration_relation,bambu_profile_a1ca0149c7c3945756ce,1.0,False,,slicer_configuration_not_physical_validation
fact_cd0dee43067323f4f0fd,representation,profile:geeetech:machine_model:geeetech_a10_t:a1ca0149,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_tpu_geeetech,profile_name,configuration_parameter,bambu_profile_a1ca0149c7c3945756ce,1.0,False,,slicer_configuration_not_physical_validation
fact_f3036d84f74f7751d1f1,representation,profile:geeetech:machine_model:geeetech_a10_t:a1ca0149,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_tpu_geeetech:3500ae31,profile,configuration_relation,bambu_profile_a1ca0149c7c3945756ce,1.0,False,,slicer_configuration_not_physical_validation
fact_c17b56188006b223f098,representation,profile:geeetech:machine:geeetech_a20_0_2_nozzle:f53659b2,profile,INSTANCE_OF_MODEL,model:geeetech_a20,model,configuration_parameter,bambu_profile_f53659b296efc8dde194,1.0,False,,slicer_configuration_not_physical_validation
fact_f410da16fe00248414d6,representation,profile:geeetech:machine:geeetech_a20_0_2_nozzle:f53659b2,profile,NOZZLE_DIAMETER_MM,value:nozzle_diameter_mm:0.2,numeric_value,configuration_parameter,bambu_profile_f53659b296efc8dde194,1.0,False,,slicer_configuration_not_physical_validation
fact_2c8b197c1405fe3f52d1,representation,profile:geeetech:machine:geeetech_a20_0_2_nozzle:f53659b2,profile,PRINTABLE_HEIGHT_MM,value:printable_height_mm:260,numeric_value,configuration_parameter,bambu_profile_f53659b296efc8dde194,1.0,False,,slicer_configuration_not_physical_validation
fact_7ce541d36e78238bbc2d,representation,profile:geeetech:machine:geeetech_a20_0_2_nozzle:f53659b2,profile,PRINTABLE_AREA,geometry:0x0,geometry,configuration_parameter,bambu_profile_f53659b296efc8dde194,1.0,False,,slicer_configuration_not_physical_validation
fact_62ff56be39616a019bf5,representation,profile:geeetech:machine:geeetech_a20_0_2_nozzle:f53659b2,profile,PRINTABLE_AREA,geometry:250x0,geometry,configuration_parameter,bambu_profile_f53659b296efc8dde194,1.0,False,,slicer_configuration_not_physical_validation
fact_135d605e694e2b545d81,representation,profile:geeetech:machine:geeetech_a20_0_2_nozzle:f53659b2,profile,PRINTABLE_AREA,geometry:250x250,geometry,configuration_parameter,bambu_profile_f53659b296efc8dde194,1.0,False,,slicer_configuration_not_physical_validation
fact_fe225e9be2352221adf5,representation,profile:geeetech:machine:geeetech_a20_0_2_nozzle:f53659b2,profile,PRINTABLE_AREA,geometry:0x250,geometry,configuration_parameter,bambu_profile_f53659b296efc8dde194,1.0,False,,slicer_configuration_not_physical_validation
fact_d98414d8d71fa543df6d,representation,profile:geeetech:machine:geeetech_a20_0_2_nozzle:f53659b2,profile,NOZZLE_TYPE,nozzle_type:brass,nozzle_type,configuration_parameter,bambu_profile_f53659b296efc8dde194,1.0,False,,slicer_configuration_not_physical_validation
fact_e57a3bef03769e3f0f9f,representation,profile:geeetech:machine:geeetech_a20_0_2_nozzle:f53659b2,profile,DEFAULT_PROCESS_PROFILE,profile_name:0_10mm_standard_geeetech_common_0_2_nozzle,profile_name,configuration_parameter,bambu_profile_f53659b296efc8dde194,1.0,False,,slicer_configuration_not_physical_validation
fact_8de12d8e05a2c5abef89,representation,profile:geeetech:machine:geeetech_a20_0_2_nozzle:f53659b2,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_pla_geeetech,profile_name,configuration_parameter,bambu_profile_f53659b296efc8dde194,1.0,False,,slicer_configuration_not_physical_validation
fact_aa13d7b7a160f2d57cc6,representation,profile:geeetech:machine:geeetech_a20_0_2_nozzle:f53659b2,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_pla_geeetech:4a110f69,profile,configuration_relation,bambu_profile_f53659b296efc8dde194,1.0,False,,slicer_configuration_not_physical_validation
fact_e57b092238ed106d1ad8,representation,profile:geeetech:machine:geeetech_a20_0_4_nozzle:97c30d55,profile,INSTANCE_OF_MODEL,model:geeetech_a20,model,configuration_parameter,bambu_profile_97c30d554a2065f0197e,1.0,False,,slicer_configuration_not_physical_validation
