source_id,publisher,source_type,url,retrieved_date,source_quality,sha256,software_version
bambu_profile_1f7f579f6f0099ae9fd7,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,1f7f579f6f0099ae9fd7cba73998e79c9f6c456f1f5bf27ae75ae3dcbe4c8e6d,02.08.02.61
bambu_profile_96eb1ad37f66a6329586,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,96eb1ad37f66a6329586ae854b27797e8950960679149780d02a548d60cf7b31,02.08.02.61
bambu_profile_5451dd5fd8414682781e,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,5451dd5fd8414682781edd3fb7e0d286648d09ab8ed7ffb611c1b1bc926bba91,02.08.02.61
bambu_profile_2e83e180a334de2a836c,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,2e83e180a334de2a836c304c723f0a4c179e45b9e370f62b721bfbcdec4bea97,02.08.02.61
bambu_profile_9aeca10502c28ac4a34f,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,9aeca10502c28ac4a34ff21139298e33bd7e9b3b247325c595c85eed454ebc47,02.08.02.61
bambu_profile_37c028553e87f9ab0d82,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,37c028553e87f9ab0d82db2355fda68a9c8dc7aa7fb9e9de88dc162282e758a7,02.08.02.61
bambu_profile_a471b63373330aadcaf0,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,a471b63373330aadcaf03d837a6e38c3f50c1f5271d172148775da67c20909d9,02.08.02.61
bambu_profile_f5901886441f43882ce6,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,f5901886441f43882ce6d75cf6ac42252ca11f6195db5f8b261c011659774af0,02.08.02.61
bambu_profile_325191ed2210550d63e4,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,325191ed2210550d63e461b0b01c92b54857fe951db5b75f12d8bfd28248a385,02.08.02.61
bambu_profile_fba25bf5124b49d3ffd6,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,fba25bf5124b49d3ffd687bb4d236dce6d0c64873bfe6b61ee5fbc389b836c03,02.08.02.61
bambu_profile_169d05caf5bd8abfaef5,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,169d05caf5bd8abfaef5980d7bcfba30428c662c6dcd0151b572dd76bd5e4c53,02.08.02.61
bambu_profile_d6e1bf1c9d7d8364d8f8,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,d6e1bf1c9d7d8364d8f809a55bb84b7eccfacc8999d64909713efd21ed971d8a,02.08.02.61
bambu_profile_8eaa331ffa67701ee05f,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,8eaa331ffa67701ee05fc02b2e0f1b5bf786a82a0bcfbad33de327163d6b6488,02.08.02.61
bambu_profile_174b0ab39d59da9dccfb,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,174b0ab39d59da9dccfb06e75697d1b87dbd52c1bcebc7c61051b0d29eb65a0e,02.08.02.61
bambu_profile_cb49160a6874a574e896,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,cb49160a6874a574e896c72898a38a109713ba40929e201e9d090b60bea31568,02.08.02.61
bambu_profile_a66bdc4261f22289ed4c,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,a66bdc4261f22289ed4c832eb1e3c407661778e2a608c41d56ad12f20bf796fe,02.08.02.61
bambu_profile_3a3d0265729d90223926,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,3a3d0265729d90223926028e764af3fe5f9f427e076c078165479a6fa86c02b0,02.08.02.61
bambu_profile_c603af8ef824f3399503,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,c603af8ef824f339950365314d58827d72575fc7e91df6c26e2606cae3eb0db8,02.08.02.61
bambu_profile_9e3b5b5abac5134b30e1,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,9e3b5b5abac5134b30e1a229a5d1018aa7ca656a097618e17a7d92d10464d56f,02.08.02.61
bambu_profile_67531ee0870c80993f1e,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,67531ee0870c80993f1ea36fe58a80f1a4945ef1fb4e36e55b65e73f05e890da,02.08.02.61
bambu_profile_be964168d1ffcbcac7fb,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,be964168d1ffcbcac7fbc3da9428e1efe2520b6c37ac5a0a18e272a7691434a4,02.08.02.61
bambu_profile_2a2478aa03fb1e71bbed,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,2a2478aa03fb1e71bbed41a11ea426423e7119f96d21c54c58674f6ef62cf2f6,02.08.02.61
bambu_profile_185c4c7bf7620546187f,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,185c4c7bf7620546187ffa41f93c5b965b8cc348ee84d416564b9cca70e5d037,02.08.02.61
bambu_profile_917f70393cd780985658,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,917f70393cd78098565853c59647e78437f3b7d8f993bbf23b195a24182d103f,02.08.02.61
bambu_profile_e0c604d678c4859ce0c3,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,e0c604d678c4859ce0c3ba8a2903e56091ac7f83b9defa1f612f1750d8da3f68,02.08.02.61
bambu_profile_d6dc9fefb76205de1ab3,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,d6dc9fefb76205de1ab34aa240964c1b2c59bd6f5deaf4486f7edcf9924b8485,02.08.02.61
bambu_profile_08f6ecce4245d532021c,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,08f6ecce4245d532021cf6e8242380bb18f589f5251c5974b0627c232e438401,02.08.02.61
bambu_profile_f64b833ba0cfa3e17043,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,f64b833ba0cfa3e170435dc865d35c64afe4e11c62a4cc9bb6d9bc595135a5e2,02.08.02.61
bambu_profile_6265d362a032f5f6a946,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,6265d362a032f5f6a9460e8af71f877630790470c5a2f7b397dfb31f87cd112e,02.08.02.61
bambu_profile_1068c583a9b8b3c037b3,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,1068c583a9b8b3c037b38aedc0e381cc51c38eaf36473830c283466cb9c94690,02.08.02.61
bambu_profile_ed8a706fe0b61ae333ae,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,ed8a706fe0b61ae333aed5d58d93ae6398b21615fd13f2400833d399300e22cc,02.08.02.61
bambu_profile_954f3d176d3fcf315dcd,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,954f3d176d3fcf315dcd7c5093cc840355801f6cd94a8189750dc902b2d9049d,02.08.02.61
bambu_profile_74b2125c00e40769328d,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,74b2125c00e40769328da3b6418736d94a75061139fd2be5dd5158c5a7d6f452,02.08.02.61
bambu_profile_9b72b869cf5a9184ffbb,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,9b72b869cf5a9184ffbbdb08a63d60957d9c0793aaf95dfde7457c06ad9559bf,02.08.02.61
bambu_profile_13dad8b5192ed8b9cec1,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,13dad8b5192ed8b9cec124b3b86f7baa6ca41a321b90009e11b747619c5219e9,02.08.02.61
bambu_profile_6b1fd0badebc2136a129,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,6b1fd0badebc2136a129387f85d19c2f4411013a58c89120539c660d04439b35,02.08.02.61
bambu_profile_ce80fc496bcdabd47133,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,ce80fc496bcdabd47133a78702b090ba1b77dc95847a14e8c05d2dad2fe07220,02.08.02.61
bambu_profile_acffe0c59d26acd49952,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,acffe0c59d26acd499528b78ee7310c71e3ef69e392c95075e3e025feeb6a790,02.08.02.61
bambu_profile_5d607101ab9cdd64115e,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,5d607101ab9cdd64115efa38c0e0ad0a9cc114665c707e1c5f832198aff2ed81,02.08.02.61
bambu_profile_86d99e98166b203da49e,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,86d99e98166b203da49e6b8d922f45a1da7f9aed9e1b761748051a6449f05f37,02.08.02.61
bambu_profile_39807e77d94ae00291b8,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,39807e77d94ae00291b8ac6ea779778956e1c09bf6ba59587da123e1fedb1346,02.08.02.61
bambu_profile_442872f9c3d5e8f38172,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,442872f9c3d5e8f38172f9449fe246596a2b7b35b073a0c781d9e6a1e57b9408,02.08.02.61
bambu_profile_a0cab105adb302e3584e,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,a0cab105adb302e3584e9c586bffa080a1e4533b0aeabb4fb82a2920f63391e3,02.08.02.61
bambu_profile_d923c8db15c137e19463,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,d923c8db15c137e19463753700ef29c68f2700fb82e495d03b290384fd33833a,02.08.02.61
bambu_profile_433ead3451f793b7c4a3,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,433ead3451f793b7c4a38139c6058cc7295b7f0139c6eaf6753c8e65d356e78a,02.08.02.61
bambu_profile_aea459a3d3949d06d949,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,aea459a3d3949d06d94922d85059a37eb5281a1847da58a5a76b7fe3406c0319,02.08.02.61
bambu_profile_27e1f5e6134e90bd3836,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,27e1f5e6134e90bd38369669d5e48c2b1d696f80e79a6e3fbe593347e4a94cc7,02.08.02.61
bambu_profile_7fa2b7bcb9824e57df8e,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,7fa2b7bcb9824e57df8e3523a8d055760a3444bba69acd04bcfdaa525bc71983,02.08.02.61
bambu_profile_2a2b11e53a56ca1fe02c,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,2a2b11e53a56ca1fe02c8409c3cf78b33ec8b2ae7073eb1ad287aa58a54844f8,02.08.02.61
bambu_profile_c3b1b6e312d85f5bd282,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,c3b1b6e312d85f5bd28222ad4ffdd0e6687d7751fb95b8e10b8a31d0bbcc6e05,02.08.02.61
bambu_profile_88bd68df9f6e1fb283b6,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,88bd68df9f6e1fb283b676b32c5b12a8c736bf6ce88c9f042e0c8da63adcdec9,02.08.02.61
bambu_profile_13f48cdacec16d15a64d,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,13f48cdacec16d15a64d33c5fa8856a15b582c9ddbd074fa5fc00e6b5c4b5775,02.08.02.61
bambu_profile_e2a1e05e2c8eae5ef8d2,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,e2a1e05e2c8eae5ef8d2243a2ed86fd1179bc9c34b6911c16651e8a99379dfcd,02.08.02.61
bambu_profile_12ccb86b2390342f01bb,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,12ccb86b2390342f01bbc0d0f3f02f06a513e1c6d0737c3520362b12c5f2f65b,02.08.02.61
